type,data-set,entityid,city,state,zipcode,value
InflationFactorLookup_Ext,0,IFL:1,PHOENIX,AZ,"	85001",1.022
InflationFactorLookup_Ext,0,IFL:2,PHOENIX,AZ,"	85002",1.022
InflationFactorLookup_Ext,0,IFL:3,PHOENIX,AZ,"	85003",1.022
InflationFactorLookup_Ext,0,IFL:4,PHOENIX,AZ,"	85004",1.022
InflationFactorLookup_Ext,0,IFL:5,PHOENIX,AZ,"	85005",1.022
InflationFactorLookup_Ext,0,IFL:6,PHOENIX,AZ,"	85006",1.022
InflationFactorLookup_Ext,0,IFL:7,PHOENIX,AZ,"	85007",1.022
InflationFactorLookup_Ext,0,IFL:8,PHOENIX,AZ,"	85008",1.022
InflationFactorLookup_Ext,0,IFL:9,PHOENIX,AZ,"	85009",1.022
InflationFactorLookup_Ext,0,IFL:10,PHOENIX,AZ,"	85010",1.022
InflationFactorLookup_Ext,0,IFL:11,PHOENIX,AZ,"	85011",1.022
InflationFactorLookup_Ext,0,IFL:12,PHOENIX,AZ,"	85012",1.022
InflationFactorLookup_Ext,0,IFL:13,PHOENIX,AZ,"	85013",1.022
InflationFactorLookup_Ext,0,IFL:14,PHOENIX,AZ,"	85014",1.022
InflationFactorLookup_Ext,0,IFL:15,PHOENIX,AZ,"	85015",1.022
InflationFactorLookup_Ext,0,IFL:16,PHOENIX,AZ,"	85016",1.022
InflationFactorLookup_Ext,0,IFL:17,PHOENIX,AZ,"	85017",1.022
InflationFactorLookup_Ext,0,IFL:18,PHOENIX,AZ,"	85018",1.022
InflationFactorLookup_Ext,0,IFL:19,PHOENIX,AZ,"	85019",1.022
InflationFactorLookup_Ext,0,IFL:20,PHOENIX,AZ,"	85020",1.022
InflationFactorLookup_Ext,0,IFL:21,PHOENIX,AZ,"	85021",1.022
InflationFactorLookup_Ext,0,IFL:22,PHOENIX,AZ,"	85022",1.022
InflationFactorLookup_Ext,0,IFL:23,PHOENIX,AZ,"	85023",1.022
InflationFactorLookup_Ext,0,IFL:24,PHOENIX,AZ,"	85024",1.022
InflationFactorLookup_Ext,0,IFL:25,PHOENIX,AZ,"	85025",1.022
InflationFactorLookup_Ext,0,IFL:26,PHOENIX,AZ,"	85026",1.022
InflationFactorLookup_Ext,0,IFL:27,PHOENIX,AZ,"	85027",1.022
InflationFactorLookup_Ext,0,IFL:28,PHOENIX,AZ,"	85028",1.022
InflationFactorLookup_Ext,0,IFL:29,PHOENIX,AZ,"	85029",1.022
InflationFactorLookup_Ext,0,IFL:30,PHOENIX,AZ,"	85030",1.022
InflationFactorLookup_Ext,0,IFL:31,PHOENIX,AZ,"	85031",1.022
InflationFactorLookup_Ext,0,IFL:32,PHOENIX,AZ,"	85032",1.022
InflationFactorLookup_Ext,0,IFL:33,PHOENIX,AZ,"	85033",1.022
InflationFactorLookup_Ext,0,IFL:34,PHOENIX,AZ,"	85034",1.022
InflationFactorLookup_Ext,0,IFL:35,PHOENIX,AZ,"	85035",1.022
InflationFactorLookup_Ext,0,IFL:36,PHOENIX,AZ,"	85036",1.022
InflationFactorLookup_Ext,0,IFL:37,PHOENIX,AZ,"	85037",1.022
InflationFactorLookup_Ext,0,IFL:38,PHOENIX,AZ,"	85038",1.022
InflationFactorLookup_Ext,0,IFL:39,PHOENIX,AZ,"	85039",1.022
InflationFactorLookup_Ext,0,IFL:40,PHOENIX,AZ,"	85040",1.022
InflationFactorLookup_Ext,0,IFL:41,PHOENIX,AZ,"	85041",1.022
InflationFactorLookup_Ext,0,IFL:42,PHOENIX,AZ,"	85042",1.022
InflationFactorLookup_Ext,0,IFL:43,PHOENIX,AZ,"	85043",1.022
InflationFactorLookup_Ext,0,IFL:44,PHOENIX,AZ,"	85044",1.022
InflationFactorLookup_Ext,0,IFL:45,PHOENIX,AZ,"	85045",1.022
InflationFactorLookup_Ext,0,IFL:46,PHOENIX,AZ,"	85046",1.022
InflationFactorLookup_Ext,0,IFL:47,PHOENIX,AZ,"	85048",1.022
InflationFactorLookup_Ext,0,IFL:48,PHOENIX,AZ,"	85050",1.022
InflationFactorLookup_Ext,0,IFL:49,PHOENIX,AZ,"	85051",1.022
InflationFactorLookup_Ext,0,IFL:50,PHOENIX,AZ,"	85053",1.022
InflationFactorLookup_Ext,0,IFL:51,PHOENIX,AZ,"	85054",1.022
InflationFactorLookup_Ext,0,IFL:52,,AZ,"	85055",1.022
InflationFactorLookup_Ext,0,IFL:53,PHOENIX,AZ,"	85060",1.022
InflationFactorLookup_Ext,0,IFL:54,PHOENIX,AZ,"	85061",1.022
InflationFactorLookup_Ext,0,IFL:55,PHOENIX,AZ,"	85062",1.022
InflationFactorLookup_Ext,0,IFL:56,PHOENIX,AZ,"	85063",1.022
InflationFactorLookup_Ext,0,IFL:57,PHOENIX,AZ,"	85064",1.022
InflationFactorLookup_Ext,0,IFL:58,PHOENIX,AZ,"	85065",1.022
InflationFactorLookup_Ext,0,IFL:59,PHOENIX,AZ,"	85066",1.022
InflationFactorLookup_Ext,0,IFL:60,PHOENIX,AZ,"	85067",1.022
InflationFactorLookup_Ext,0,IFL:61,PHOENIX,AZ,"	85068",1.022
InflationFactorLookup_Ext,0,IFL:62,PHOENIX,AZ,"	85069",1.022
InflationFactorLookup_Ext,0,IFL:63,PHOENIX,AZ,"	85070",1.022
InflationFactorLookup_Ext,0,IFL:64,PHOENIX,AZ,"	85071",1.022
InflationFactorLookup_Ext,0,IFL:65,PHOENIX,AZ,"	85072",1.022
InflationFactorLookup_Ext,0,IFL:66,PHOENIX,AZ,"	85073",1.022
InflationFactorLookup_Ext,0,IFL:67,PHOENIX,AZ,"	85074",1.022
InflationFactorLookup_Ext,0,IFL:68,PHOENIX,AZ,"	85075",1.022
InflationFactorLookup_Ext,0,IFL:69,PHOENIX,AZ,"	85076",1.022
InflationFactorLookup_Ext,0,IFL:70,,AZ,"	85077",1.022
InflationFactorLookup_Ext,0,IFL:71,PHOENIX,AZ,"	85078",1.022
InflationFactorLookup_Ext,0,IFL:72,PHOENIX,AZ,"	85079",1.022
InflationFactorLookup_Ext,0,IFL:73,PHOENIX,AZ,"	85080",1.022
InflationFactorLookup_Ext,0,IFL:74,PHOENIX,AZ,"	85082",1.022
InflationFactorLookup_Ext,0,IFL:75,PHOENIX,AZ,"	85083",1.022
InflationFactorLookup_Ext,0,IFL:76,PHOENIX,AZ,"	85085",1.022
InflationFactorLookup_Ext,0,IFL:77,PHOENIX,AZ,"	85086",1.022
InflationFactorLookup_Ext,0,IFL:78,NEW RIVER,AZ,"	85087",1.022
InflationFactorLookup_Ext,0,IFL:79,,AZ,"	85096",1.022
InflationFactorLookup_Ext,0,IFL:80,PHOENIX,AZ,"	85097",1.022
InflationFactorLookup_Ext,0,IFL:81,PHOENIX,AZ,"	85098",1.022
InflationFactorLookup_Ext,0,IFL:82,,AZ,"	85099",1.022
InflationFactorLookup_Ext,0,IFL:83,APACHE JUNCTION,AZ,"	85117",1.022
InflationFactorLookup_Ext,0,IFL:84,GOLD CANYON,AZ,"	85118",1.022
InflationFactorLookup_Ext,0,IFL:85,APACHE JUNCTION,AZ,"	85119",1.022
InflationFactorLookup_Ext,0,IFL:86,APACHE JUNCTION,AZ,"	85120",1.022
InflationFactorLookup_Ext,0,IFL:87,BAPCHULE,AZ,"	85121",1.022
InflationFactorLookup_Ext,0,IFL:88,CASA GRANDE,AZ,"	85122",1.022
InflationFactorLookup_Ext,0,IFL:89,ARIZONA CITY,AZ,"	85123",1.022
InflationFactorLookup_Ext,0,IFL:90,CHANDLER HEIGHTS,AZ,"	85127",1.022
InflationFactorLookup_Ext,0,IFL:91,COOLIDGE,AZ,"	85128",1.022
InflationFactorLookup_Ext,0,IFL:92,CASA GRANDE,AZ,"	85130",1.022
InflationFactorLookup_Ext,0,IFL:93,ELOY,AZ,"	85131",1.022
InflationFactorLookup_Ext,0,IFL:94,FLORENCE,AZ,"	85132",1.022
InflationFactorLookup_Ext,0,IFL:95,HAYDEN,AZ,"	85135",1.022
InflationFactorLookup_Ext,0,IFL:96,KEARNY,AZ,"	85137",1.022
InflationFactorLookup_Ext,0,IFL:97,MARICOPA,AZ,"	85138",1.022
InflationFactorLookup_Ext,0,IFL:98,MARICOPA,AZ,"	85139",1.022
InflationFactorLookup_Ext,0,IFL:99,SAN TAN VALLEY,AZ,"	85140",1.022
InflationFactorLookup_Ext,0,IFL:100,PICACHO,AZ,"	85141",1.022
InflationFactorLookup_Ext,0,IFL:101,QUEEN CREEK,AZ,"	85142",1.022
InflationFactorLookup_Ext,0,IFL:102,SAN TAN VALLEY,AZ,"	85143",1.022
InflationFactorLookup_Ext,0,IFL:103,RED ROCK,AZ,"	85145",1.022
InflationFactorLookup_Ext,0,IFL:104,SACATON,AZ,"	85147",1.022
InflationFactorLookup_Ext,0,IFL:105,STANFIELD,AZ,"	85172",1.022
InflationFactorLookup_Ext,0,IFL:106,SUPERIOR,AZ,"	85173",1.022
InflationFactorLookup_Ext,0,IFL:107,APACHE JUNCTION,AZ,"	85178",1.022
InflationFactorLookup_Ext,0,IFL:108,TORTILLA FLAT,AZ,"	85190",1.022
InflationFactorLookup_Ext,0,IFL:109,VALLEY FARMS,AZ,"	85191",1.022
InflationFactorLookup_Ext,0,IFL:110,WINKELMAN,AZ,"	85192",1.022
InflationFactorLookup_Ext,0,IFL:111,CASA GRANDE,AZ,"	85193",1.022
InflationFactorLookup_Ext,0,IFL:112,CASA GRANDE,AZ,"	85194",1.022
InflationFactorLookup_Ext,0,IFL:113,MESA,AZ,"	85201",1.022
InflationFactorLookup_Ext,0,IFL:114,MESA,AZ,"	85202",1.022
InflationFactorLookup_Ext,0,IFL:115,MESA,AZ,"	85203",1.022
InflationFactorLookup_Ext,0,IFL:116,MESA,AZ,"	85204",1.022
InflationFactorLookup_Ext,0,IFL:117,MESA,AZ,"	85205",1.022
InflationFactorLookup_Ext,0,IFL:118,MESA,AZ,"	85206",1.022
InflationFactorLookup_Ext,0,IFL:119,MESA,AZ,"	85207",1.022
InflationFactorLookup_Ext,0,IFL:120,MESA,AZ,"	85208",1.022
InflationFactorLookup_Ext,0,IFL:121,MESA,AZ,"	85209",1.022
InflationFactorLookup_Ext,0,IFL:122,MESA,AZ,"	85210",1.022
InflationFactorLookup_Ext,0,IFL:123,MESA,AZ,"	85211",1.022
InflationFactorLookup_Ext,0,IFL:124,MESA,AZ,"	85212",1.022
InflationFactorLookup_Ext,0,IFL:125,MESA,AZ,"	85213",1.022
InflationFactorLookup_Ext,0,IFL:126,MESA,AZ,"	85214",1.022
InflationFactorLookup_Ext,0,IFL:127,MESA,AZ,"	85215",1.022
InflationFactorLookup_Ext,0,IFL:128,MESA,AZ,"	85216",1.022
InflationFactorLookup_Ext,0,IFL:129,,AZ,"	85217",1.022
InflationFactorLookup_Ext,0,IFL:130,,AZ,"	85218",1.022
InflationFactorLookup_Ext,0,IFL:131,,AZ,"	85219",1.022
InflationFactorLookup_Ext,0,IFL:132,,AZ,"	85220",1.022
InflationFactorLookup_Ext,0,IFL:133,,AZ,"	85221",1.022
InflationFactorLookup_Ext,0,IFL:134,,AZ,"	85222",1.022
InflationFactorLookup_Ext,0,IFL:135,,AZ,"	85223",1.022
InflationFactorLookup_Ext,0,IFL:136,CHANDLER,AZ,"	85224",1.022
InflationFactorLookup_Ext,0,IFL:137,CHANDLER,AZ,"	85225",1.022
InflationFactorLookup_Ext,0,IFL:138,CHANDLER,AZ,"	85226",1.022
InflationFactorLookup_Ext,0,IFL:139,,AZ,"	85227",1.022
InflationFactorLookup_Ext,0,IFL:140,,AZ,"	85228",1.022
InflationFactorLookup_Ext,0,IFL:141,,AZ,"	85230",1.022
InflationFactorLookup_Ext,0,IFL:142,,AZ,"	85231",1.022
InflationFactorLookup_Ext,0,IFL:143,,AZ,"	85232",1.022
InflationFactorLookup_Ext,0,IFL:144,GILBERT,AZ,"	85233",1.022
InflationFactorLookup_Ext,0,IFL:145,GILBERT,AZ,"	85234",1.022
InflationFactorLookup_Ext,0,IFL:146,,AZ,"	85235",1.022
InflationFactorLookup_Ext,0,IFL:147,HIGLEY,AZ,"	85236",1.022
InflationFactorLookup_Ext,0,IFL:148,,AZ,"	85237",1.022
InflationFactorLookup_Ext,0,IFL:149,,AZ,"	85238",1.022
InflationFactorLookup_Ext,0,IFL:150,,AZ,"	85239",1.022
InflationFactorLookup_Ext,0,IFL:151,,AZ,"	85240",1.022
InflationFactorLookup_Ext,0,IFL:152,,AZ,"	85241",1.022
InflationFactorLookup_Ext,0,IFL:153,,AZ,"	85242",1.022
InflationFactorLookup_Ext,0,IFL:154,,AZ,"	85243",1.022
InflationFactorLookup_Ext,0,IFL:155,CHANDLER,AZ,"	85244",1.022
InflationFactorLookup_Ext,0,IFL:156,,AZ,"	85245",1.022
InflationFactorLookup_Ext,0,IFL:157,CHANDLER,AZ,"	85246",1.022
InflationFactorLookup_Ext,0,IFL:158,,AZ,"	85247",1.022
InflationFactorLookup_Ext,0,IFL:159,CHANDLER,AZ,"	85248",1.022
InflationFactorLookup_Ext,0,IFL:160,CHANDLER,AZ,"	85249",1.022
InflationFactorLookup_Ext,0,IFL:161,SCOTTSDALE,AZ,"	85250",1.022
InflationFactorLookup_Ext,0,IFL:162,SCOTTSDALE,AZ,"	85251",1.022
InflationFactorLookup_Ext,0,IFL:163,SCOTTSDALE,AZ,"	85252",1.022
InflationFactorLookup_Ext,0,IFL:164,PARADISE VALLEY,AZ,"	85253",1.022
InflationFactorLookup_Ext,0,IFL:165,SCOTTSDALE,AZ,"	85254",1.022
InflationFactorLookup_Ext,0,IFL:166,SCOTTSDALE,AZ,"	85255",1.022
InflationFactorLookup_Ext,0,IFL:167,SCOTTSDALE,AZ,"	85256",1.022
InflationFactorLookup_Ext,0,IFL:168,SCOTTSDALE,AZ,"	85257",1.022
InflationFactorLookup_Ext,0,IFL:169,SCOTTSDALE,AZ,"	85258",1.022
InflationFactorLookup_Ext,0,IFL:170,SCOTTSDALE,AZ,"	85259",1.022
InflationFactorLookup_Ext,0,IFL:171,SCOTTSDALE,AZ,"	85260",1.022
InflationFactorLookup_Ext,0,IFL:172,SCOTTSDALE,AZ,"	85261",1.022
InflationFactorLookup_Ext,0,IFL:173,SCOTTSDALE,AZ,"	85262",1.022
InflationFactorLookup_Ext,0,IFL:174,RIO VERDE,AZ,"	85263",1.022
InflationFactorLookup_Ext,0,IFL:175,FORT MCDOWELL,AZ,"	85264",1.022
InflationFactorLookup_Ext,0,IFL:176,SCOTTSDALE,AZ,"	85266",1.022
InflationFactorLookup_Ext,0,IFL:177,SCOTTSDALE,AZ,"	85267",1.022
InflationFactorLookup_Ext,0,IFL:178,FOUNTAIN HILLS,AZ,"	85268",1.022
InflationFactorLookup_Ext,0,IFL:179,FOUNTAIN HILLS,AZ,"	85269",1.022
InflationFactorLookup_Ext,0,IFL:180,SCOTTSDALE,AZ,"	85271",1.022
InflationFactorLookup_Ext,0,IFL:181,,AZ,"	85272",1.022
InflationFactorLookup_Ext,0,IFL:182,,AZ,"	85273",1.022
InflationFactorLookup_Ext,0,IFL:183,MESA,AZ,"	85274",1.022
InflationFactorLookup_Ext,0,IFL:184,MESA,AZ,"	85275",1.022
InflationFactorLookup_Ext,0,IFL:185,MESA,AZ,"	85277",1.022
InflationFactorLookup_Ext,0,IFL:186,,AZ,"	85278",1.022
InflationFactorLookup_Ext,0,IFL:187,,AZ,"	85279",1.022
InflationFactorLookup_Ext,0,IFL:188,TEMPE,AZ,"	85280",1.022
InflationFactorLookup_Ext,0,IFL:189,TEMPE,AZ,"	85281",1.022
InflationFactorLookup_Ext,0,IFL:190,TEMPE,AZ,"	85282",1.022
InflationFactorLookup_Ext,0,IFL:191,TEMPE,AZ,"	85283",1.022
InflationFactorLookup_Ext,0,IFL:192,TEMPE,AZ,"	85284",1.022
InflationFactorLookup_Ext,0,IFL:193,TEMPE,AZ,"	85285",1.022
InflationFactorLookup_Ext,0,IFL:194,CHANDLER,AZ,"	85286",1.022
InflationFactorLookup_Ext,0,IFL:195,TEMPE,AZ,"	85287",1.022
InflationFactorLookup_Ext,0,IFL:196,,AZ,"	85289",1.022
InflationFactorLookup_Ext,0,IFL:197,,AZ,"	85290",1.022
InflationFactorLookup_Ext,0,IFL:198,,AZ,"	85291",1.022
InflationFactorLookup_Ext,0,IFL:199,,AZ,"	85292",1.022
InflationFactorLookup_Ext,0,IFL:200,,AZ,"	85293",1.022
InflationFactorLookup_Ext,0,IFL:201,,AZ,"	85294",1.022
InflationFactorLookup_Ext,0,IFL:202,GILBERT,AZ,"	85295",1.022
InflationFactorLookup_Ext,0,IFL:203,GILBERT,AZ,"	85296",1.022
InflationFactorLookup_Ext,0,IFL:204,GILBERT,AZ,"	85297",1.022
InflationFactorLookup_Ext,0,IFL:205,GILBERT,AZ,"	85298",1.022
InflationFactorLookup_Ext,0,IFL:206,GILBERT,AZ,"	85299",1.022
InflationFactorLookup_Ext,0,IFL:207,GLENDALE,AZ,"	85301",1.022
InflationFactorLookup_Ext,0,IFL:208,GLENDALE,AZ,"	85302",1.022
InflationFactorLookup_Ext,0,IFL:209,GLENDALE,AZ,"	85303",1.022
InflationFactorLookup_Ext,0,IFL:210,GLENDALE,AZ,"	85304",1.022
InflationFactorLookup_Ext,0,IFL:211,GLENDALE,AZ,"	85305",1.022
InflationFactorLookup_Ext,0,IFL:212,GLENDALE,AZ,"	85306",1.022
InflationFactorLookup_Ext,0,IFL:213,GLENDALE,AZ,"	85307",1.022
InflationFactorLookup_Ext,0,IFL:214,GLENDALE,AZ,"	85308",1.022
InflationFactorLookup_Ext,0,IFL:215,LUKE AIR FORCE BASE,AZ,"	85309",1.022
InflationFactorLookup_Ext,0,IFL:216,GLENDALE,AZ,"	85310",1.022
InflationFactorLookup_Ext,0,IFL:217,GLENDALE,AZ,"	85311",1.022
InflationFactorLookup_Ext,0,IFL:218,GLENDALE,AZ,"	85312",1.022
InflationFactorLookup_Ext,0,IFL:219,,AZ,"	85313",1.022
InflationFactorLookup_Ext,0,IFL:220,GLENDALE,AZ,"	85318",1.022
InflationFactorLookup_Ext,0,IFL:221,AGUILA,AZ,"	85320",1.022
InflationFactorLookup_Ext,0,IFL:222,AJO,AZ,"	85321",1.02
InflationFactorLookup_Ext,0,IFL:223,ARLINGTON,AZ,"	85322",1.022
InflationFactorLookup_Ext,0,IFL:224,AVONDALE,AZ,"	85323",1.022
InflationFactorLookup_Ext,0,IFL:225,BLACK CANYON CITY,AZ,"	85324",1.024
InflationFactorLookup_Ext,0,IFL:226,BOUSE,AZ,"	85325",1.016
InflationFactorLookup_Ext,0,IFL:227,BUCKEYE,AZ,"	85326",1.022
InflationFactorLookup_Ext,0,IFL:228,CAVE CREEK,AZ,"	85327",1.022
InflationFactorLookup_Ext,0,IFL:229,CIBOLA,AZ,"	85328",1.016
InflationFactorLookup_Ext,0,IFL:230,CASHION,AZ,"	85329",1.022
InflationFactorLookup_Ext,0,IFL:231,CAVE CREEK,AZ,"	85331",1.022
InflationFactorLookup_Ext,0,IFL:232,CONGRESS,AZ,"	85332",1.024
InflationFactorLookup_Ext,0,IFL:233,DATELAND,AZ,"	85333",1.007
InflationFactorLookup_Ext,0,IFL:234,EHRENBERG,AZ,"	85334",1.016
InflationFactorLookup_Ext,0,IFL:235,EL MIRAGE,AZ,"	85335",1.022
InflationFactorLookup_Ext,0,IFL:236,GADSDEN,AZ,"	85336",1.007
InflationFactorLookup_Ext,0,IFL:237,GILA BEND,AZ,"	85337",1.022
InflationFactorLookup_Ext,0,IFL:238,GOODYEAR,AZ,"	85338",1.022
InflationFactorLookup_Ext,0,IFL:239,LAVEEN,AZ,"	85339",1.022
InflationFactorLookup_Ext,0,IFL:240,LITCHFIELD PARK,AZ,"	85340",1.022
InflationFactorLookup_Ext,0,IFL:241,LUKEVILLE,AZ,"	85341",1.02
InflationFactorLookup_Ext,0,IFL:242,MORRISTOWN,AZ,"	85342",1.022
InflationFactorLookup_Ext,0,IFL:243,PALO VERDE,AZ,"	85343",1.022
InflationFactorLookup_Ext,0,IFL:244,PARKER,AZ,"	85344",1.016
InflationFactorLookup_Ext,0,IFL:245,PEORIA,AZ,"	85345",1.022
InflationFactorLookup_Ext,0,IFL:246,QUARTZSITE,AZ,"	85346",1.016
InflationFactorLookup_Ext,0,IFL:247,ROLL,AZ,"	85347",1.007
InflationFactorLookup_Ext,0,IFL:248,SALOME,AZ,"	85348",1.016
InflationFactorLookup_Ext,0,IFL:249,SAN LUIS,AZ,"	85349",1.007
InflationFactorLookup_Ext,0,IFL:250,SOMERTON,AZ,"	85350",1.007
InflationFactorLookup_Ext,0,IFL:251,SUN CITY,AZ,"	85351",1.022
InflationFactorLookup_Ext,0,IFL:252,TACNA,AZ,"	85352",1.007
InflationFactorLookup_Ext,0,IFL:253,TOLLESON,AZ,"	85353",1.022
InflationFactorLookup_Ext,0,IFL:254,TONOPAH,AZ,"	85354",1.022
InflationFactorLookup_Ext,0,IFL:255,WADDELL,AZ,"	85355",1.022
InflationFactorLookup_Ext,0,IFL:256,WELLTON,AZ,"	85356",1.007
InflationFactorLookup_Ext,0,IFL:257,WENDEN,AZ,"	85357",1.016
InflationFactorLookup_Ext,0,IFL:258,WICKENBURG,AZ,"	85358",1.022
InflationFactorLookup_Ext,0,IFL:259,QUARTZSITE,AZ,"	85359",1.016
InflationFactorLookup_Ext,0,IFL:260,WIKIEUP,AZ,"	85360",1.016
InflationFactorLookup_Ext,0,IFL:261,WITTMANN,AZ,"	85361",1.022
InflationFactorLookup_Ext,0,IFL:262,YARNELL,AZ,"	85362",1.024
InflationFactorLookup_Ext,0,IFL:263,YOUNGTOWN,AZ,"	85363",1.022
InflationFactorLookup_Ext,0,IFL:264,YUMA,AZ,"	85364",1.007
InflationFactorLookup_Ext,0,IFL:265,YUMA,AZ,"	85365",1.007
InflationFactorLookup_Ext,0,IFL:266,YUMA,AZ,"	85366",1.007
InflationFactorLookup_Ext,0,IFL:267,YUMA,AZ,"	85367",1.007
InflationFactorLookup_Ext,0,IFL:268,YUMA,AZ,"	85369",1.007
InflationFactorLookup_Ext,0,IFL:269,POSTON,AZ,"	85371",1.016
InflationFactorLookup_Ext,0,IFL:270,SUN CITY,AZ,"	85372",1.022
InflationFactorLookup_Ext,0,IFL:271,SUN CITY,AZ,"	85373",1.022
InflationFactorLookup_Ext,0,IFL:272,SURPRISE,AZ,"	85374",1.022
InflationFactorLookup_Ext,0,IFL:273,SUN CITY WEST,AZ,"	85375",1.022
InflationFactorLookup_Ext,0,IFL:274,SUN CITY WEST,AZ,"	85376",1.022
InflationFactorLookup_Ext,0,IFL:275,CAREFREE,AZ,"	85377",1.022
InflationFactorLookup_Ext,0,IFL:276,SURPRISE,AZ,"	85378",1.022
InflationFactorLookup_Ext,0,IFL:277,SURPRISE,AZ,"	85379",1.022
InflationFactorLookup_Ext,0,IFL:278,PEORIA,AZ,"	85380",1.022
InflationFactorLookup_Ext,0,IFL:279,PEORIA,AZ,"	85381",1.022
InflationFactorLookup_Ext,0,IFL:280,PEORIA,AZ,"	85382",1.022
InflationFactorLookup_Ext,0,IFL:281,PEORIA,AZ,"	85383",1.022
InflationFactorLookup_Ext,0,IFL:282,PEORIA,AZ,"	85385",1.022
InflationFactorLookup_Ext,0,IFL:283,SURPRISE,AZ,"	85387",1.022
InflationFactorLookup_Ext,0,IFL:284,SURPRISE,AZ,"	85388",1.022
InflationFactorLookup_Ext,0,IFL:285,WICKENBURG,AZ,"	85390",1.022
InflationFactorLookup_Ext,0,IFL:286,AVONDALE,AZ,"	85392",1.022
InflationFactorLookup_Ext,0,IFL:287,GOODYEAR,AZ,"	85395",1.022
InflationFactorLookup_Ext,0,IFL:288,BUCKEYE,AZ,"	85396",1.022
InflationFactorLookup_Ext,0,IFL:289,GLOBE,AZ,"	85501",1.022
InflationFactorLookup_Ext,0,IFL:290,GLOBE,AZ,"	85502",1.022
InflationFactorLookup_Ext,0,IFL:291,BYLAS,AZ,"	85530",1.02
InflationFactorLookup_Ext,0,IFL:292,CENTRAL,AZ,"	85531",1.02
InflationFactorLookup_Ext,0,IFL:293,CLAYPOOL,AZ,"	85532",1.022
InflationFactorLookup_Ext,0,IFL:294,CLIFTON,AZ,"	85533",1.02
InflationFactorLookup_Ext,0,IFL:295,DUNCAN,AZ,"	85534",1.02
InflationFactorLookup_Ext,0,IFL:296,EDEN,AZ,"	85535",1.02
InflationFactorLookup_Ext,0,IFL:297,FORT THOMAS,AZ,"	85536",1.02
InflationFactorLookup_Ext,0,IFL:298,MIAMI,AZ,"	85539",1.022
InflationFactorLookup_Ext,0,IFL:299,MORENCI,AZ,"	85540",1.02
InflationFactorLookup_Ext,0,IFL:300,PAYSON,AZ,"	85541",1.022
InflationFactorLookup_Ext,0,IFL:301,PERIDOT,AZ,"	85542",1.022
InflationFactorLookup_Ext,0,IFL:302,PIMA,AZ,"	85543",1.02
InflationFactorLookup_Ext,0,IFL:303,PINE,AZ,"	85544",1.022
InflationFactorLookup_Ext,0,IFL:304,ROOSEVELT,AZ,"	85545",1.022
InflationFactorLookup_Ext,0,IFL:305,SAFFORD,AZ,"	85546",1.02
InflationFactorLookup_Ext,0,IFL:306,PAYSON,AZ,"	85547",1.022
InflationFactorLookup_Ext,0,IFL:307,SAFFORD,AZ,"	85548",1.02
InflationFactorLookup_Ext,0,IFL:308,SAN CARLOS,AZ,"	85550",1.022
InflationFactorLookup_Ext,0,IFL:309,SOLOMON,AZ,"	85551",1.02
InflationFactorLookup_Ext,0,IFL:310,THATCHER,AZ,"	85552",1.02
InflationFactorLookup_Ext,0,IFL:311,TONTO BASIN,AZ,"	85553",1.022
InflationFactorLookup_Ext,0,IFL:312,YOUNG,AZ,"	85554",1.022
InflationFactorLookup_Ext,0,IFL:313,ARIVACA,AZ,"	85601",1.02
InflationFactorLookup_Ext,0,IFL:314,BENSON,AZ,"	85602",1.02
InflationFactorLookup_Ext,0,IFL:315,BISBEE,AZ,"	85603",1.02
InflationFactorLookup_Ext,0,IFL:316,BOWIE,AZ,"	85605",1.02
InflationFactorLookup_Ext,0,IFL:317,COCHISE,AZ,"	85606",1.02
InflationFactorLookup_Ext,0,IFL:318,DOUGLAS,AZ,"	85607",1.02
InflationFactorLookup_Ext,0,IFL:319,DOUGLAS,AZ,"	85608",1.02
InflationFactorLookup_Ext,0,IFL:320,DRAGOON,AZ,"	85609",1.02
InflationFactorLookup_Ext,0,IFL:321,ELFRIDA,AZ,"	85610",1.02
InflationFactorLookup_Ext,0,IFL:322,ELGIN,AZ,"	85611",1.02
InflationFactorLookup_Ext,0,IFL:323,FORT HUACHUCA,AZ,"	85613",1.02
InflationFactorLookup_Ext,0,IFL:324,GREEN VALLEY,AZ,"	85614",1.02
InflationFactorLookup_Ext,0,IFL:325,HEREFORD,AZ,"	85615",1.02
InflationFactorLookup_Ext,0,IFL:326,HUACHUCA CITY,AZ,"	85616",1.02
InflationFactorLookup_Ext,0,IFL:327,MC NEAL,AZ,"	85617",1.02
InflationFactorLookup_Ext,0,IFL:328,MAMMOTH,AZ,"	85618",1.022
InflationFactorLookup_Ext,0,IFL:329,MOUNT LEMMON,AZ,"	85619",1.02
InflationFactorLookup_Ext,0,IFL:330,NACO,AZ,"	85620",1.02
InflationFactorLookup_Ext,0,IFL:331,NOGALES,AZ,"	85621",1.02
InflationFactorLookup_Ext,0,IFL:332,GREEN VALLEY,AZ,"	85622",1.02
InflationFactorLookup_Ext,0,IFL:333,ORACLE,AZ,"	85623",1.02
InflationFactorLookup_Ext,0,IFL:334,PATAGONIA,AZ,"	85624",1.02
InflationFactorLookup_Ext,0,IFL:335,PEARCE,AZ,"	85625",1.02
InflationFactorLookup_Ext,0,IFL:336,PIRTLEVILLE,AZ,"	85626",1.02
